Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1992-08-28,28535.149389157006,54,5117.526573484128,45,5653.474772418581,36,5229.938671983159,0,0.0,73,5054.855272214947,51,5352.543581763431,20,6386.278608190762,42,5551.263375153253,44,5459.691532466065,38,5163.457459315143,34,5254.2894885512405,111,5162.964774468979,46,5269.314248291081,44,5617.21560392257,118,5131.994090576478,-27,-5095.027836546876,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7965.787281409353,0,0.0,0,0.0,0,0.0,185,15742.049956264053,-135,-15735.553688574977,109,12525.11951989187,109524.74176003781,"{'Crncy_03': np.float64(5980.067956940928), 'Crncy_04': np.float64(5770.516062761808), 'Crncy_02': np.float64(2938.0196755073302), 'Crncy_01': np.float64(68146.29604093476)}",72.82699062723843,21394.541486169313
1992-08-31,28535.149389157006,54,5282.7741086915685,45,5677.496821057277,36,5033.880629213788,0,0.0,73,5086.339162170091,51,5338.003939397868,20,6336.759461225075,42,5540.715268766506,44,5555.476978434865,38,5267.400219779514,34,5347.682037742919,111,5223.483670357142,46,5299.889861997299,44,5391.374325358664,118,5076.157030540448,-27,-5026.769941202395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7932.053793514039,0,0.0,0,0.0,0,0.0,185,15691.98370147008,-135,-15896.647573587157,109,12539.185579083685,109824.5997711824,"{'Crncy_03': np.float64(6281.289250396172), 'Crncy_04': np.float64(5593.690525475915), 'Crncy_02': np.float64(2946.6654146503342), 'Crncy_01': np.float64(68148.20396209191)}",72.65103586240751,21628.530133001666
1992-09-01,28265.016527251653,54,5260.970978416663,45,5629.449585928079,36,5033.880629213788,0,0.0,73,5168.422613345126,51,5395.1196286029435,20,6391.584658728587,42,5538.602852391306,44,5153.182852002043,38,5349.9421562052385,34,5363.924165357888,116,5154.412193114122,46,5313.479321219871,44,5458.645889349007,118,5203.061120663544,-27,-5002.450060520208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7890.960616219131,0,0.0,0,0.0,0,0.0,185,15667.178523598803,-135,-15829.121889033831,109,12014.58363867551,108918.44084767927,"{'Crncy_03': np.float64(6503.741883096813), 'Crncy_04': np.float64(5141.8033712241995), 'Crncy_02': np.float64(3042.761864775118), 'Crncy_01': np.float64(67738.50510359739)}",72.77278723622747,21462.323496025205
1992-09-02,27677.035848459916,54,5364.823260125875,45,5621.442684646392,36,4943.801657572123,0,0.0,73,5090.8374638863215,51,5262.189641536785,20,6274.859529671132,42,5487.964996340256,44,5440.535512936787,38,5346.8850840950445,34,5355.802470739171,116,5288.806732743962,46,5313.479321219871,44,5420.20565357617,118,5157.375319500059,-27,-4919.600174917603,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7803.996618293606,0,0.0,0,0.0,0,0.0,185,15485.767118146165,-130,-15404.622491921738,109,12240.727040386644,109451.88479629156,"{'Crncy_03': np.float64(6591.6382196322065), 'Crncy_04': np.float64(5889.964095977524), 'Crncy_02': np.float64(2946.158019583434), 'Crncy_01': np.float64(67262.37585886582)}",71.25736740693864,21750.42387628186
1992-09-03,27677.035848459916,54,5279.331023698346,45,5533.356460463316,36,4938.50313434805,0,0.0,73,5150.431215933834,51,5191.573423801849,20,6260.712057263935,42,5422.5575891494545,44,5287.281339839851,38,5297.970611064643,34,5307.076718705502,116,5189.987305257808,46,5371.23500116193,44,5372.153056084365,118,5147.223238829591,-27,-4837.885215018541,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7838.574020396369,0,0.0,0,0.0,0,0.0,185,15448.45431403096,-130,-15287.497648585198,109,11997.626770156074,108568.45931273996,"{'Crncy_03': np.float64(6539.990593929799), 'Crncy_04': np.float64(5661.630591323825), 'Crncy_02': np.float64(2775.5569925549353), 'Crncy_01': np.float64(66931.95555293145)}",71.63287369989044,21492.061092487398
1992-09-04,27677.035848459916,54,5235.725182423377,45,5589.409700345113,36,4980.893585047537,0,0.0,73,5270.745406487147,51,5349.426240256334,20,6402.196260880818,42,5515.394223242609,44,5421.377153516454,38,5343.827682168028,34,5384.226194065365,116,5340.19202043482,46,5371.23500116193,44,5386.56900804009,118,5162.451565284778,-27,-4768.816481746354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7880.535375911701,0,0.0,0,0.0,0,0.0,185,15524.519497522084,-130,-15319.459053496597,109,12205.508033285023,109911.51892422824,"{'Crncy_03': np.float64(6727.975034437284), 'Crncy_04': np.float64(6012.413405847328), 'Crncy_02': np.float64(2984.285087587241), 'Crncy_01': np.float64(67465.68724702121)}",70.82937846421844,21799.050228565688
1992-09-07,27944.336678590138,54,5109.493686807906,45,5605.42574423121,36,4970.295632636629,0,0.0,73,5200.468640226997,51,5237.267230639732,20,6391.584658728587,42,5412.006941764659,44,5421.377153516454,38,5401.912711895373,34,5432.952576910268,111,5125.13908943088,46,5378.028391684074,44,5405.789125926507,118,5157.375319500059,-27,-4639.434333054479,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7817.722947976313,0,0.0,0,0.0,0,0.0,185,15456.895194973455,-130,-15452.108843275219,109,12213.875769399394,109891.84121914441,"{'Crncy_03': np.float64(6646.564502685407), 'Crncy_04': np.float64(5670.128776539954), 'Crncy_02': np.float64(2831.551224428079), 'Crncy_01': np.float64(67675.31383659081)}",71.52973149928971,21723.820589686155
1992-09-08,27944.336678590138,54,4877.113541179778,45,5565.387203441875,36,4980.893585047537,0,0.0,73,5065.538286427585,51,5140.684884768018,20,6227.109565141468,42,5348.708986451336,44,5287.281339839851,38,5365.227516756214,34,5388.2867259691075,111,5034.363731547431,46,5347.453160574753,44,5261.63421192079,118,5081.232865426202,-27,-4652.40495670125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7879.406211600473,0,0.0,0,0.0,0,0.0,185,15436.174503672491,-130,-15323.290824652082,109,12067.513363391363,108261.54332794985,"{'Crncy_03': np.float64(6098.814405832554), 'Crncy_04': np.float64(5544.635035224612), 'Crncy_02': np.float64(2609.9876596188806), 'Crncy_01': np.float64(67132.58691050601)}",72.65436478153919,21256.246954471088
1992-09-09,27944.336678590138,54,5006.78728323879,45,5557.380302160187,36,4975.594608842083,0,0.0,73,5304.477844149197,51,5241.421175034878,20,5793.812039957529,42,5348.708986451336,44,5268.124317500121,38,5389.684753271414,34,5441.072379095286,111,4901.980591587672,46,5330.465858300416,44,5319.296292661865,118,5157.375319500059,-27,-4613.655129648854,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7968.89011604445,0,0.0,0,0.0,0,0.0,185,15518.785224579604,-130,-15068.7210143244,109,12007.828583679538,108066.33043435172,"{'Crncy_03': np.float64(5975.976696037325), 'Crncy_04': np.float64(5634.358805765665), 'Crncy_02': np.float64(2621.240045441763), 'Crncy_01': np.float64(67198.77965853676)}",72.64687366035501,20979.347025738152
1992-09-10,27944.336678590138,54,5013.673033950392,45,5645.4656298141745,36,4980.893585047537,0,0.0,73,5352.266117584246,51,5116.798658267738,20,5878.702861481708,42,5211.563698938922,44,5402.221802527477,38,5356.056960059268,34,5449.194073714003,111,5068.405747995323,46,5381.42623473584,44,5338.517561936163,118,5192.908629094111,-27,-4699.099263678439,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-90,-7952.38289375249,0,0.0,0,0.0,0,0.0,185,15488.478656035048,-130,-15273.451402790874,109,12199.020965075615,108782.17427357467,"{'Crncy_03': np.float64(6112.220317040566), 'Crncy_04': np.float64(5823.535362593637), 'Crncy_02': np.float64(2375.9794634541704), 'Crncy_01': np.float64(67576.2811534557)}",72.31155348425042,21317.660382870326
1992-09-11,27499.614111276078,54,4781.865617754892,45,5469.295871035287,36,4853.720421023546,0,0.0,73,5247.694173584108,51,5103.299385211701,20,5783.200437805299,42,5298.070706900616,44,5325.59505024916,38,5261.285415925482,34,5347.682037742919,111,4879.2851805648115,46,5316.877546868536,44,5256.830621684036,118,5126.918255690725,-27,-4743.361675360625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-85,-7586.539805113289,0,0.0,0,0.0,0,0.0,185,15489.973329421095,-130,-14827.97773361282,109,11951.404517324465,106698.57274718944,"{'Crncy_03': np.float64(5584.072315648687), 'Crncy_04': np.float64(5699.918789259984), 'Crncy_02': np.float64(2814.8302869990275), 'Crncy_01': np.float64(66160.84217209725)}",72.90848935792951,20558.098683364875
1992-09-14,27766.58999617995,54,4952.278199727007,45,5333.161515193927,36,4779.537472035478,0,0.0,67,5055.286897134874,51,5197.8026664294675,20,5905.230120630327,42,5346.600805072882,44,5325.59505024916,38,5340.769950424193,34,5428.892045006526,116,5106.978710255875,46,5401.811380061943,44,5352.932938197948,118,5162.451565284778,-27,-4692.614106477083,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-85,-7560.283644339019,0,0.0,0,0.0,0,0.0,185,15437.372729540495,-130,-14833.255459299331,109,11935.014755783926,107690.2099535506,"{'Crncy_03': np.float64(5816.192438375905), 'Crncy_04': np.float64(5712.017288435107), 'Crncy_02': np.float64(2984.119827163331), 'Crncy_01': np.float64(66419.40041103688)}",72.38248502206191,20706.178422325032
1992-09-15,27766.58999617995,54,4946.539584980022,45,5533.356460463316,36,4964.997109412558,0,0.0,67,4938.670337461449,51,5194.68783587002,20,5915.842720629393,42,5260.091679612817,44,5402.221802527477,38,5423.312546483558,34,5469.497994855178,116,5288.806732743962,46,5330.465858300416,44,5276.051890958334,118,5086.309111210918,-27,-4603.765195336875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-85,-7530.510714074119,0,0.0,0,0.0,0,0.0,185,15476.676920417653,-130,-14923.104252911824,109,12171.534487637708,108476.51174995129,"{'Crncy_03': np.float64(5747.688269136768), 'Crncy_04': np.float64(6266.277852235489), 'Crncy_02': np.float64(2924.268801408717), 'Crncy_01': np.float64(66660.38603502927)}",71.71976907355413,20984.96882703099
1992-09-16,27807.252739571064,54,4862.194903791952,45,5549.372952613956,36,5002.08858390659,0,0.0,72,5123.684979576722,51,5199.87963862704,20,5804.422644262926,42,5230.552153833634,44,5440.535512936787,38,5411.084917676419,34,5506.04152036639,108,5115.431315419038,46,5361.043384991124,44,5271.244846557939,118,4981.741077799121,-27,-4612.844600965208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-85,-7571.067025423359,0,0.0,0,0.0,0,0.0,185,15452.32492355374,-130,-14888.030556020063,109,12233.970190283282,108388.08670771611,"{'Crncy_03': np.float64(5749.06252175428), 'Crncy_04': np.float64(6219.397808856307), 'Crncy_02': np.float64(2859.364767037314), 'Crncy_01': np.float64(66652.61892402981)}",71.79666286396727,20935.923584451604
1992-09-17,27596.807336238562,54,4877.113541179778,45,5565.387203441875,36,5007.388013093427,0,0.0,72,4953.449500256173,51,5195.725694231894,20,5749.597446759415,42,5217.895442568755,44,5287.281339839851,38,5466.111556026287,34,5501.980988462648,108,5292.077701608318,46,5388.222686033167,44,5199.16854094296,123,5100.7631542860845,-27,-4613.8174827808325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-85,-7541.528844552306,0,0.0,0,0.0,0,0.0,185,15341.347301096503,-130,-15104.87648321805,109,12123.385520032218,108187.29235599613,"{'Crncy_03': np.float64(5704.92474312515), 'Crncy_04': np.float64(6047.257774765421), 'Crncy_02': np.float64(2872.0922922483423), 'Crncy_01': np.float64(66687.4560358431)}",72.18216621491409,21083.267633932835
1992-09-18,27596.807336238562,54,5018.835984340861,45,5565.387203441875,36,4996.789154719755,0,0.0,72,5138.656547607096,51,5280.884902262594,20,5887.5442833510815,42,5249.54187922737,44,5383.064780187747,38,5603.682109702803,34,5554.766641588828,108,5244.237144308229,46,5575.076889500527,44,5338.517561936163,123,5176.95692197955,-27,-4631.003412221876,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-85,-7513.8658641963575,0,0.0,0,0.0,0,0.0,185,15307.591246849746,-130,-15134.074701102265,109,12244.165151149957,109655.17751566328,"{'Crncy_03': np.float64(6341.1276781520955), 'Crncy_04': np.float64(6055.40358155534), 'Crncy_02': np.float64(3016.5609172936074), 'Crncy_01': np.float64(67214.01156608152)}",71.06207267411297,21445.21764524052
1992-09-21,32079.7414254955,54,4936.786832906554,38,4794.330648892812,36,5017.985512522953,87,4794.0372089237,66,4778.038933988901,46,4784.6955279037675,20,5958.288131391482,42,5253.762476981028,38,4748.277543898408,33,4746.886351285986,34,5441.072379095286,97,4832.3970998721015,40,4765.175165335923,44,5256.830621684036,115,4812.540981077685,-27,-4662.943685053021,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-123,-10822.968650040402,0,0.0,0,0.0,0,0.0,175,14427.245460759752,-123,-14368.114145589238,109,12470.940697503378,109873.69647134558,"{'Crncy_03': np.float64(5992.7547888131685), 'Crncy_04': np.float64(5024.8766595970355), 'Crncy_02': np.float64(4009.526563768093), 'Crncy_01': np.float64(67701.94441603268)}",72.26930135824942,20792.926345666518
1992-09-22,32079.7414254955,54,4917.851542543196,38,4821.37958892149,36,4949.100180796194,87,4924.433273045969,66,4630.631075457439,46,4814.6702198490575,20,6011.345144305802,42,5268.531181121432,38,4797.91193592102,33,4738.923306045622,34,5453.254605617744,97,4796.038244836362,40,4865.618162639946,44,5285.6602228197235,115,4819.4668049701495,-27,-4664.078610756562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-123,-10877.28040788792,0,0.0,0,0.0,0,0.0,175,14421.923454835382,-123,-14394.144605202384,109,12526.704641203747,110081.04825812153,"{'Crncy_03': np.float64(5876.827613516678), 'Crncy_04': np.float64(4970.285345272683), 'Crncy_02': np.float64(4130.354266128539), 'Crncy_01': np.float64(67979.97429442043)}",72.50163031196195,20787.551812576563
1992-09-23,32079.7414254955,54,5119.246858156215,38,4949.857227742793,36,5097.467890697857,87,5157.104179302072,66,4827.344116189727,46,4780.010460640732,20,6006.039093767979,42,5247.4328508495655,38,4781.367234809435,33,4847.772022281382,34,5542.585676688836,97,4839.007251452397,40,4794.717301647213,44,5300.075599081506,115,4885.758492672173,-27,-4687.101521847291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-123,-10719.671893994275,0,0.0,0,0.0,0,0.0,175,14358.307846239453,-123,-14761.434714704033,109,12669.732110116798,111651.51784329556,"{'Crncy_03': np.float64(6442.094244155849), 'Crncy_04': np.float64(4906.264889998451), 'Crncy_02': np.float64(4464.875596798094), 'Crncy_01': np.float64(68345.18211329699)}",71.52826797928633,21408.426429334824
1992-09-24,31667.315867936344,54,5094.575887969761,38,5078.339030443638,36,5261.729811327592,87,5134.09313160897,66,4870.041719060265,46,4818.416159868263,20,5972.437100568928,42,5268.531181121432,38,4797.91193592102,33,4853.081673841195,34,5550.705478873853,97,4984.443220930649,40,4856.755887708808,44,5276.051890958334,115,4899.6097400047265,-27,-4671.374605885624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-123,-10872.83685831138,0,0.0,0,0.0,0,0.0,180,14838.703810751713,-123,-14743.90288182797,109,12818.791156954852,112414.69360882368,"{'Crncy_03': np.float64(5951.432570688436), 'Crncy_04': np.float64(5378.521116794931), 'Crncy_02': np.float64(4348.203614287284), 'Crncy_01': np.float64(69185.983099506)}",72.15501795263066,21593.620816808543
1992-09-25,31936.95275193821,54,5067.607291655343,38,5044.527950041414,36,5261.729811327592,82,4889.63829862263,66,4734.32486434675,46,4809.0516872829685,20,5869.860441765502,42,5268.531181121432,38,4698.644306627225,33,4853.081673841195,34,5473.557265136455,97,4885.283256532107,40,4892.206318205174,44,5199.16854094296,115,4897.630704348376,-27,-4723.095056584791,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-123,-10841.847669737457,0,0.0,0,0.0,0,0.0,180,14847.320072129674,-123,-14855.079400631555,109,12652.689994943046,111577.47625733467,"{'Crncy_03': np.float64(5677.5541994791165), 'Crncy_04': np.float64(5035.105923896783), 'Crncy_02': np.float64(4125.3734972895745), 'Crncy_01': np.float64(68936.40490948991)}",73.31453420992153,21371.921535259742
1992-09-28,31936.95275193821,54,5017.114861119092,38,5058.05298785751,36,5293.524121541699,82,5051.098839405375,66,4727.209051630652,46,4779.263461920658,20,5889.313465787107,42,5192.57355004551,38,4649.010491980327,33,4903.523650079282,34,5514.161953362642,97,4958.000966603586,40,4939.474335150558,44,5189.558481999751,115,4851.128972757469,-27,-4689.209329366458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-123,-10768.182126338968,0,0.0,0,0.0,0,0.0,180,14742.597607023687,-123,-14833.017129347825,109,12621.065983362525,111800.21009003025,"{'Crncy_03': np.float64(5794.563421592444), 'Crncy_04': np.float64(5125.571438635294), 'Crncy_02': np.float64(4254.753725032575), 'Crncy_01': np.float64(68769.97725997696)}",72.80524908180037,21455.62542362793
1992-09-29,36409.94421596563,60,5643.425848138653,43,5700.631017017616,36,5256.431741084901,90,5686.719320594332,78,5711.051374354391,54,5679.705536409807,20,5823.876666131364,42,5158.813426512674,47,5709.165558383853,38,5661.767469246967,34,5587.251527629996,111,5684.934711783593,45,5689.848614724758,0,0.0,0,0.0,-27,-4664.889139440209,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12758.425185335305,0,0.0,0,0.0,0,0.0,207,17064.712705806334,-143,-17075.31197780792,109,12530.846373305445,111820.13495009419,"{'Crncy_03': np.float64(5775.408652065038), 'Crncy_04': np.float64(5275.851050462043), 'Crncy_02': np.float64(3766.8130981815048), 'Crncy_01': np.float64(66041.50724516955)}",75.71698870537278,23764.697469936385
1992-09-30,37093.954157465836,60,5608.9991909548435,43,5846.014893340433,36,5219.340719572249,90,5673.492299808261,78,5899.67729757853,54,5676.3547506226905,20,5670.012675773059,42,5173.585095150798,47,5709.165558383853,38,5706.197752784414,34,5579.1298330112795,100,5683.810873712687,45,5676.556075647059,0,0.0,0,0.0,-27,-4672.185134569271,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12777.647018054726,0,0.0,0,0.0,0,0.0,207,17161.58861623949,-143,-17039.32659549696,109,12628.093761203592,112675.82873780135,"{'Crncy_03': np.float64(5723.298300851355), 'Crncy_04': np.float64(5419.00544951226), 'Crncy_02': np.float64(3745.7851275270223), 'Crncy_01': np.float64(66190.15676508384)}",75.64837336414212,23755.963064866843
1992-10-01,36692.274621691395,60,5450.891580184762,43,5647.066462191625,36,5039.180511382006,90,5853.35222949503,78,5867.238255716447,54,5585.861822058494,20,5632.871319855125,42,5112.394050716909,47,5668.239549537546,38,5725.240056738909,34,5579.1298330112795,106,5616.681659178339,45,5550.260673247443,0,0.0,0,0.0,-27,-4676.076352587708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12828.860419259787,0,0.0,0,0.0,0,0.0,207,17071.98174047333,-143,-16781.540357499463,109,12378.445737304804,111010.48547641993,"{'Crncy_03': np.float64(5604.259472021913), 'Crncy_04': np.float64(5189.627824790052), 'Crncy_02': np.float64(3722.747683010648), 'Crncy_01': np.float64(65514.14240820839)}",76.01231476993178,23368.316424682143
1992-10-02,36927.89036821103,65,5657.186991920418,43,5784.80101287864,36,5070.973462651968,85,5601.170796517778,78,5778.93201089539,54,5569.101689605186,20,5608.112245295698,42,5120.834399224876,47,5791.0165048925755,38,5617.3371857095235,34,5554.766641588828,99,5603.3576902183895,45,5480.467638207724,0,0.0,0,0.0,-27,-4671.0502088657295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12789.145082818863,0,0.0,0,0.0,0,0.0,207,17088.088580910044,-143,-16914.195328173977,109,12622.327476140747,111537.11804105734,"{'Crncy_03': np.float64(5573.479852910987), 'Crncy_04': np.float64(5335.953342467594), 'Crncy_02': np.float64(3501.9618025289783), 'Crncy_01': np.float64(65777.94053897445)}",76.0338701445721,23491.50958093062
1992-10-05,36927.89036821103,65,5804.296441288323,43,5769.495508140235,36,5166.352769443235,85,5654.036664179498,78,5796.953127962825,54,5521.065636335676,20,5491.387116238243,42,5127.1648723556855,47,5831.943227861479,38,5601.467719569256,34,5607.553556337473,99,5701.18868795173,45,5437.26155272127,0,0.0,0,0.0,-27,-4730.877492621666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12837.95528148984,0,0.0,0,0.0,0,0.0,207,17148.86549038236,-143,-16958.04532165408,109,12681.576165921577,111849.12589001015,"{'Crncy_03': np.float64(5545.238914676287), 'Crncy_04': np.float64(5510.934871742596), 'Crncy_02': np.float64(3464.3118913810194), 'Crncy_01': np.float64(65940.37987588493)}",75.90458847011851,23605.219419630175
1992-10-06,36927.89036821103,65,5687.574440695126,43,5616.461021156593,36,5012.686536317498,85,5734.59351994755,78,5802.961455911175,54,5541.174782142469,20,5537.369395102131,42,5182.023326160391,47,5688.703803675239,38,5582.426075248402,34,5687.903767891152,99,5599.984188204763,45,5453.879565815732,0,0.0,0,0.0,-27,-4647.703209999167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12874.532630067111,0,0.0,0,0.0,0,0.0,207,17148.89910941219,-143,-16725.709519631288,109,12398.982211526289,111012.05606178351,"{'Crncy_03': np.float64(5461.4322575446495), 'Crncy_04': np.float64(5192.126029722804), 'Crncy_02': np.float64(3583.258998183297), 'Crncy_01': np.float64(65642.2035943446)}",76.34063382324756,23227.68735192831
1992-10-07,37342.82629311828,65,5514.910383884939,43,5624.11163181742,36,5007.388013093427,85,5840.321899962509,78,5713.452643252337,54,5452.917335500516,20,5489.618432725634,42,5122.944698101702,47,5606.850357737436,38,5572.906242538436,34,5611.782514840297,99,5775.406292913281,45,5420.644288185957,0,0.0,0,0.0,-27,-4666.996946959375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12842.959586215069,0,0.0,0,0.0,0,0.0,202,16847.785838551466,-143,-16752.341616908394,109,12383.456103041151,110500.40265525784,"{'Crncy_03': np.float64(5443.101863849879), 'Crncy_04': np.float64(5261.414678653171), 'Crncy_02': np.float64(3573.2243473496583), 'Crncy_01': np.float64(65191.973000782964)}",76.13904308374752,23048.631471525703
1992-10-08,36541.45534819702,65,5575.687804847749,43,5570.547933674778,41,5594.231105942091,85,5714.452348742255,78,5699.036007383562,54,5450.683626011908,20,5539.138078614738,42,5152.485070880233,47,5586.387888906226,38,5607.8153740986345,34,5514.517100086551,99,5620.224639624722,45,5400.703795311324,0,0.0,0,0.0,-27,-4644.136079756563,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12943.240739711779,0,0.0,0,0.0,0,0.0,202,16763.411366252843,-143,-16470.920293687504,109,12206.10498404132,109820.65477896141,"{'Crncy_03': np.float64(5658.2658986918395), 'Crncy_04': np.float64(5900.471274460309), 'Crncy_02': np.float64(3374.3803059226175), 'Crncy_01': np.float64(64654.76219933476)}",74.83778804965692,23159.405339692097
1992-10-09,36541.45534819702,65,5479.686560999055,43,5630.544895437313,41,5640.110721232553,85,5575.9955441503325,78,5532.63696634441,54,5383.651515258438,20,5503.766902979664,42,5148.262779127878,47,5648.690443505077,38,5610.989531180145,34,5514.517100086551,99,5693.304661806541,45,5410.672357490556,0,0.0,0,0.0,-27,-4633.273263628959,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-144,-12887.241764981402,0,0.0,0,0.0,0,0.0,202,16693.03064901415,-143,-16660.800052686114,109,12289.21270267728,109804.76420823463,"{'Crncy_03': np.float64(5434.049312489125), 'Crncy_04': np.float64(5951.850669295371), 'Crncy_02': np.float64(3220.6680735552472), 'Crncy_01': np.float64(64822.20136330709)}",75.19153513733691,23229.6538589413
1992-10-12,36003.096909281805,65,5530.795271200943,43,5538.241119505834,41,5548.353554233479,85,5575.9955441503325,78,5586.7016064725885,54,5360.191583664531,20,5482.544696522036,42,5194.684272422014,47,5503.319720434679,38,5544.342126973053,34,5535.661892600678,99,5523.354055544253,45,5397.378695574136,0,0.0,0,0.0,-27,-4587.065397559583,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-138,-12417.640397727284,0,0.0,0,0.0,0,0.0,202,16676.853186157576,-143,-16514.5570625968,109,12022.677911666959,108991.85169490403,"{'Crncy_03': np.float64(5467.5305150110435), 'Crncy_04': np.float64(5598.711387121446), 'Crncy_02': np.float64(3713.231002509596), 'Crncy_01': np.float64(63977.703748763844)}",75.26251651644044,22966.048088960248
1992-10-13,35448.89161637467,65,5653.041023713876,43,5184.410335386551,41,5236.372479795615,85,5447.608765942979,78,5616.7368015849825,54,5451.800259202008,20,5574.509254249814,42,5120.834399224876,47,5482.551607132899,38,5785.5391467829795,34,5666.758975377026,99,5299.021497925212,45,5334.232865772198,0,0.0,0,0.0,-27,-4412.772352389793,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-138,-12382.244095049964,0,0.0,0,0.0,0,0.0,202,16723.340325639354,-143,-16362.28574761956,114,12300.509509360607,108285.29114360016,"{'Crncy_03': np.float64(5906.485900692296), 'Crncy_04': np.float64(4840.070172620719), 'Crncy_02': np.float64(3637.9993293198986), 'Crncy_01': np.float64(64356.59916642892)}",75.54686060079234,22674.093445752736
