Date,Ticker,Action,Shares,Price,Total
1997-06-02,Idx_02,BUY,346,127.01922237900204,-43948.65094313471
1997-06-02,Comm_06,BUY,10,114.7230301731439,-1147.2303017314389
1997-07-01,Stock_14,SELL,122,333.5058060042261,40687.70833251558
1997-07-01,Stock_13,SELL,376,125.20940942176468,47078.73794258352
1997-07-01,Stock_10,SELL,242,204.2822548048452,49436.30566277254
1997-07-01,Comm_06,SELL,394,119.38775998191188,47038.777432873285
1997-07-01,Idx_02,SELL,346,134.10083381593995,46398.888500315225
1997-07-01,Stock_12,BUY,221,211.28672221484743,-46694.36560948128
1997-07-01,Stock_04,BUY,176,259.2440985606297,-45626.961346670825
1997-07-01,Comm_03,BUY,498,92.28805879318212,-45959.453279004694
1997-07-01,Idx_01,BUY,867,57.68038798122136,-50008.89637971892
1997-08-01,Comm_03,SELL,498,93.38976467987038,46508.10281057545
1997-08-01,Stock_12,SELL,221,222.83200579191947,49245.8732800142
1997-08-01,Idx_01,SELL,23,54.22753394092674,1247.233280641315
1997-08-01,Comm_06,BUY,415,112.60933195084846,-46732.87275960211
1997-08-01,Stock_04,SELL,3,269.4846754947391,808.4540264842174
1997-08-01,Stock_06,BUY,265,176.3649257046696,-46736.70531173744
1997-08-01,Stock_09,BUY,316,149.0248352086142,-47091.84792592209
1997-09-01,Stock_04,SELL,173,275.85884932129784,47723.580932584526
1997-09-01,Stock_06,SELL,265,182.5101664659823,48365.19411348531
1997-09-01,Stock_09,SELL,316,171.0493180661013,54051.584508888016
1997-09-01,Comm_06,SELL,415,106.4868872837008,44192.05822273583
1997-09-01,Idx_01,BUY,51,53.12084957478538,-2709.1633283140545
1997-09-01,Stock_11,BUY,148,324.62711171017565,-48044.812533106
1997-09-01,Stock_08,BUY,262,184.32135639282336,-48292.19537491972
1997-09-01,Idx_04,BUY,262,183.6319801594226,-48111.57880176872
1997-10-01,Idx_01,SELL,895,85.61310324016229,76623.72739994524
1997-10-01,Stock_11,SELL,148,306.7911838564274,45405.09521075125
1997-10-01,Idx_04,SELL,262,170.7828047075634,44745.09483338161
1997-10-01,Stock_08,SELL,262,165.8308161151306,43447.673822164215
1997-10-01,Comm_06,BUY,538,99.23469163621488,-53388.2641002836
1997-10-01,Stock_06,BUY,326,161.25821125012862,-52570.17686754193
1997-10-01,Idx_02,BUY,453,121.7080138012986,-55133.730251988265
1997-10-01,Comm_05,BUY,616,88.40343970201744,-54456.518856442744
1997-11-03,Stock_06,SELL,326,151.5247114174431,49397.055922086445
1997-11-03,Comm_06,SELL,538,104.30029831378144,56113.56049281442
1997-11-03,Idx_02,SELL,453,119.66751963211102,54209.38639334629
1997-11-03,Comm_05,SELL,616,89.57284080555043,55176.86993621906
1997-11-03,Stock_14,BUY,198,248.40251473580227,-49183.69791768885
1997-11-03,Stock_04,BUY,240,211.5115590157972,-50762.77416379133
1997-11-03,Stock_09,BUY,327,156.31658908307116,-51115.52463016427
1997-11-03,Idx_04,BUY,309,164.01458255536198,-50680.506009606856
1997-11-03,Stock_13,BUY,383,140.38203797390656,-53766.320544006216
1997-12-01,Stock_04,SELL,240,198.14476441172977,47554.743458815145
1997-12-01,Stock_14,SELL,198,270.45682622547577,53550.4515926442
1997-12-01,Idx_04,SELL,309,157.6358313812878,48709.47189681793
1997-12-01,Comm_04,BUY,782,62.27456852116598,-48698.712583551795
1997-12-01,Stock_13,SELL,7,134.28464111329708,939.9924877930796
1997-12-01,Stock_05,BUY,741,69.51782026771485,-51512.704818376704
1997-12-01,Stock_09,BUY,5,150.0739116885611,-750.3695584428056
1997-12-01,Stock_07,BUY,176,284.64117271949124,-50096.846398630456
1998-01-01,Stock_09,SELL,332,156.06690447455543,51814.2122855524
1998-01-01,Stock_13,SELL,376,152.61228012946412,57382.21732867851
1998-01-01,Stock_07,SELL,176,287.9413764985243,50677.68226374027
1998-01-01,Comm_04,BUY,278,49.63194735240425,-13797.68136396838
1998-01-01,Stock_05,SELL,89,77.69638541395301,6914.9783018418175
1998-01-01,Stock_04,BUY,242,210.2451734874313,-50879.33198395837
1998-01-01,Stock_14,BUY,163,318.4483216559051,-51907.07642991253
1998-01-01,Idx_04,BUY,323,160.8500389768262,-51954.56258951486
1998-02-02,Stock_04,SELL,242,249.76665474252897,60443.530447692014
1998-02-02,Stock_14,SELL,163,323.51016296063693,52732.15656258382
1998-02-02,Idx_04,SELL,323,154.66463470251372,49956.67700891193
1998-02-02,Comm_04,SELL,5,50.42326098348848,252.11630491744242
1998-02-02,Stock_13,BUY,348,152.64774519845054,-53121.41532906079
1998-02-02,Stock_05,BUY,29,79.16853705509025,-2295.8875745976175
1998-02-02,FX_02,BUY,441,121.27368686951472,-53481.69590945599
1998-03-02,Stock_13,SELL,348,169.16634963800513,58869.889674025784
1998-03-02,Stock_05,SELL,681,85.38423334647872,58146.662908952014
1998-03-02,FX_02,SELL,441,123.54560887417254,54483.61351351009
1998-03-02,Comm_04,BUY,157,46.264260800616086,-7263.488945696726
1998-03-02,Idx_01,BUY,944,58.65427140549219,-55369.63220678463
1998-03-02,Stock_01,BUY,434,125.39015076812704,-54419.325433367136
1998-03-02,Stock_15,BUY,1163,49.040167880780245,-57033.71524534743
1998-04-01,Idx_01,SELL,944,70.78353104520171,66819.65330667041
1998-04-01,Stock_01,SELL,434,119.57504942008076,51895.57144831505
1998-04-01,Stock_15,SELL,1163,42.62641115065568,49574.516168212554
1998-04-01,Comm_04,BUY,45,44.14795588317367,-1986.6580147428153
1998-04-01,Comm_03,BUY,745,71.57060357295113,-53320.09966184859
1998-04-01,Stock_14,BUY,180,312.3838308506532,-56229.08955311758
1998-04-01,Stock_12,BUY,290,192.0213182869076,-55686.1823032032
1998-05-01,Stock_12,SELL,290,212.1252457284367,61516.321261246645
1998-05-01,Idx_01,BUY,980,61.841523562045744,-60604.69309080483
1998-05-01,Stock_14,BUY,6,300.3094093249334,-1801.8564559496006
1998-05-01,Comm_04,BUY,58,42.39970361332701,-2459.1828095729666
1998-05-01,Comm_03,SELL,25,76.28644168546168,1907.1610421365422
1998-06-01,Idx_01,SELL,980,74.72332468679883,73228.85819306286
1998-06-01,Stock_14,SELL,186,270.4268639726807,50299.39669891861
1998-06-01,Comm_04,BUY,104,40.669857047133696,-4229.665132901904
1998-06-01,Stock_04,BUY,245,236.55044111999408,-57954.85807439855
1998-06-01,Stock_12,BUY,277,210.1647416900861,-58215.63344815384
1998-06-01,Comm_03,BUY,59,75.52062186484214,-4455.716690025686
1998-07-01,Stock_04,SELL,245,240.12589292872903,58830.843767538616
1998-07-01,Comm_03,SELL,779,78.0464865167391,60798.212996539754
1998-07-01,Stock_12,SELL,277,228.52207738899688,63300.61543675214
1998-07-01,Idx_01,BUY,965,67.81761660620961,-65444.000024992274
1998-07-01,Stock_08,BUY,444,135.0497909575358,-59962.1071851459
1998-07-01,Comm_01,BUY,562,106.51534858448686,-59861.62590448162
1998-07-01,Comm_04,SELL,134,46.63231344821183,6248.730002060385
1998-08-03,Comm_04,SELL,1285,47.79167972689183,61412.308449056
1998-08-03,Stock_08,SELL,444,127.83810575452364,56760.1189550085
1998-08-03,Idx_01,BUY,18,58.43293368793074,-1051.7928063827533
1998-08-03,Stock_15,BUY,1545,37.03087264980593,-57212.69824395016
1998-08-03,Comm_03,BUY,761,74.62044966788096,-56786.162197257414
1998-08-03,Comm_01,SELL,29,106.7135053066281,3094.6916538922146
1998-08-03,Stock_14,BUY,159,360.61408225881365,-57337.63907915137
1998-09-01,Stock_14,SELL,159,333.2274318162489,52983.161658783574
1998-09-01,Comm_01,SELL,533,101.89755591819832,54311.3973043997
1998-09-01,Stock_15,SELL,1545,39.32715712727581,60760.457761641126
1998-09-01,Comm_03,SELL,761,74.12333459994471,56407.857630557926
1998-09-01,Idx_01,BUY,113,55.86542629621606,-6312.7931714724145
1998-09-01,Comm_04,BUY,1238,41.97644262983853,-51966.8359757401
1998-09-01,Stock_04,BUY,196,290.0069000932117,-56841.3524182695
1998-09-01,Stock_03,BUY,431,131.47275005563176,-56664.75527397729
1998-09-01,Stock_07,BUY,157,356.3335989061104,-55944.37502825933
1998-09-15,Stock_04,SELL,196,310.35805220526663,60830.17823223226
1998-09-15,Stock_03,SELL,431,131.31781784020615,56597.97948912885
1998-09-15,Stock_07,SELL,157,370.0606784422987,58099.52651544089
1998-09-15,Idx_01,SELL,25,53.74059433962424,1343.514858490606
1998-09-15,Comm_04,BUY,98,43.08060496015944,-4221.899286095625
1998-09-15,Stock_15,BUY,1296,44.434401408310926,-57586.98422517096
1998-09-15,Comm_03,BUY,711,80.89479892194186,-57516.20203350066
1998-09-15,Stock_14,BUY,167,343.7503843411248,-57406.31418496784
