Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1993-01-12,1650536.0469176632,110,10654.57483201831,73,10099.709833380068,0,0.0,114,9695.36397246068,0,0.0,0,0.0,0,0.0,91,10654.835504155693,0,0.0,0,0.0,0,0.0,0,0.0,85,10353.42958195966,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9817.13270025318,0,0.0,0,0.0,139,8479.061310070716,98,10612.384872537905,0,0.0,-14982,-1359900.2155157253,0,0.0,0,0.0,0,0.0,7486,641642.7095695072,-7433,-894682.4526419769,0,0.0,119917.01703962614,"{'Crncy_03': -630988.1347374888, 'Crncy_04': -884582.7428085968, 'Crncy_02': -1339550.0160391089, 'Crncy_01': 2935487.3861920307}",0.0,14645.891734392999
1993-01-13,1650536.0469176632,110,10844.164004789052,73,10125.97792645772,0,0.0,114,9787.083211474963,0,0.0,0,0.0,0,0.0,91,10674.081799768748,0,0.0,0,0.0,0,0.0,0,0.0,85,9852.668214132498,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,10312.18262336604,0,0.0,0,0.0,139,8472.908590971747,98,10487.251878615538,0,0.0,-14982,-1356356.9948842386,0,0.0,0,0.0,0,0.0,7486,638308.7918956714,-7433,-901542.729712696,0,0.0,113593.72650630563,"{'Crncy_03': -627464.6278908823, 'Crncy_04': -891416.7517862383, 'Crncy_02': -1335895.829872995, 'Crncy_01': 2935333.527799692}",0.0,14784.266667394275
1993-01-14,1650536.0469176632,110,10868.315633205944,73,10178.511931058905,0,0.0,114,9841.440945781196,0,0.0,0,0.0,0,0.0,91,10712.583566821142,0,0.0,0,0.0,0,0.0,0,0.0,85,9872.178535016516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,10249.963258793232,0,0.0,0,0.0,139,7716.068981512987,98,10457.962600157667,0,0.0,-14982,-1356966.413858447,0,0.0,0,0.0,0,0.0,7486,638285.7884295464,-7433,-908932.1474711723,0,0.0,105029.16752705886,"{'Crncy_03': -627417.4727963405, 'Crncy_04': -898753.6355401133, 'Crncy_02': -1336412.3893458447, 'Crncy_01': 2942480.523134646}",0.0,14876.909379228253
1993-01-15,1650536.0469176632,110,11049.455408567803,73,10296.712168838343,0,0.0,114,9987.514919061185,0,0.0,0,0.0,0,0.0,91,10755.893466841942,0,0.0,0,0.0,0,0.0,0,0.0,85,9794.1386654255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9946.982061305429,0,0.0,0,0.0,139,7562.239854619338,98,10561.79758541455,0,0.0,-14982,-1348214.7593848305,0,0.0,0,0.0,0,0.0,7486,636556.0837930156,-7433,-913621.8526187561,0,0.0,107437.92026067222,"{'Crncy_03': -625506.6283844478, 'Crncy_04': -903325.1404499178, 'Crncy_02': -1327471.3509989274, 'Crncy_01': 2936257.853963367}",0.0,15027.519190573787
1993-01-18,1650536.0469176632,110,11026.509738822831,73,10270.444075760692,0,0.0,114,9963.736597845269,0,0.0,0,0.0,0,0.0,91,10852.14329655978,0,0.0,0,0.0,0,0.0,0,0.0,85,9761.619343034548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,10125.524529647619,0,0.0,0,0.0,139,7789.906892004554,98,10676.280905886717,0,0.0,-14982,-1339178.0000758825,0,0.0,0,0.0,0,0.0,7486,633748.90290473,-7433,-910029.1676445556,0,0.0,117636.5430003081,"{'Crncy_03': -622722.3931659072, 'Crncy_04': -899758.7235687949, 'Crncy_02': -1318362.1201814774, 'Crncy_01': 2921309.4022957417}",0.0,14988.387155243368
1993-01-19,1650536.0469176632,110,11418.979252106856,73,10257.316210291854,0,0.0,114,9963.736597845269,0,0.0,0,0.0,0,0.0,91,10760.706187723492,0,0.0,0,0.0,0,0.0,0,0.0,85,9872.178535016516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,10003.790793971599,0,0.0,0,0.0,139,8109.8717576128865,98,10567.123760374565,0,0.0,-14982,-1332050.1821609267,0,0.0,0,0.0,0,0.0,7486,631951.228090272,-7433,-916492.3310807375,0,0.0,117097.90722702537,"{'Crncy_03': -620532.2488381652, 'Crncy_04': -906235.0148704457, 'Crncy_02': -1311325.739375358, 'Crncy_01': 2919046.706178912}",0.0,15082.541969491003
1993-01-20,1650536.0469176632,110,11533.699060047924,73,10231.048844398909,0,0.0,114,10167.565351321413,0,0.0,0,0.0,0,0.0,91,10640.398259093672,0,0.0,0,0.0,0,0.0,0,0.0,85,9969.728725491548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9857.710827134333,0,0.0,0,0.0,139,7980.65526754976,98,10628.3593827132,0,0.0,-14982,-1345562.0234135233,0,0.0,0,0.0,0,0.0,7486,636795.3244328208,-7433,-915997.5452985313,0,0.0,109063.12251928798,"{'Crncy_03': -625261.6253727728, 'Crncy_04': -905766.4964541324, 'Crncy_02': -1324754.0598031082, 'Crncy_01': 2936791.3473477643}",0.0,15188.218236757075
1993-01-21,1650536.0469176632,110,11627.889385979759,73,9955.24295689239,0,0.0,114,10072.44306633616,0,0.0,0,0.0,0,0.0,91,10486.39486121462,0,0.0,0,0.0,0,0.0,0,0.0,85,9956.723258847262,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9616.948994219336,0,0.0,0,0.0,139,7826.826140656112,98,10604.398286567714,0,0.0,-14982,-1338578.8267488321,0,0.0,0,0.0,0,0.0,7486,637493.1864333131,-7433,-909987.4007649062,0,0.0,121678.57949294685,"{'Crncy_03': -625865.2970473333, 'Crncy_04': -900032.1578080138, 'Crncy_02': -1318019.9888212814, 'Crncy_01': 2924064.3106273417}",0.0,14970.928118624019
1993-01-22,1650536.0469176632,110,11644.794159346182,73,9653.171157862336,0,0.0,114,9804.071440965081,0,0.0,0,0.0,0,0.0,91,10423.836830415503,0,0.0,0,0.0,0,0.0,0,0.0,85,9989.240460320627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9357.250917082283,0,0.0,0,0.0,139,8239.088247676014,98,10471.274691970413,0,0.0,-14982,-1336450.7861310057,0,0.0,0,0.0,0,0.0,7486,637114.0099842001,-7433,-899363.4412518353,0,0.0,133299.16187418485,"{'Crncy_03': -625469.215824854, 'Crncy_04': -889710.270093973, 'Crncy_02': -1316222.877859625, 'Crncy_01': 2910985.0916840904}",0.0,14710.75810991882
1993-01-25,1650536.0469176632,110,11556.640459400995,73,9745.105484118238,0,0.0,114,9967.133643735187,0,0.0,0,0.0,0,0.0,91,10337.206936964996,0,0.0,0,0.0,0,0.0,0,0.0,85,10119.307145296492,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9284.210288696204,0,0.0,0,0.0,139,8239.088247676014,98,10447.313595824926,0,0.0,-14982,-1337390.8242577265,0,0.0,0,0.0,0,0.0,7486,636420.5040712929,-7433,-899492.7708976557,0,0.0,131674.42349725054,"{'Crncy_03': -624863.863611892, 'Crncy_04': -889747.6654135375, 'Crncy_02': -1317086.4836770264, 'Crncy_01': 2911394.018504169}",0.0,14746.471039151535
1993-01-26,1650536.0469176632,110,11746.23390256363,73,9534.965102605263,0,0.0,114,10221.918085560103,0,0.0,0,0.0,0,0.0,91,10390.146866662033,0,0.0,0,0.0,0,0.0,0,0.0,85,10021.75766179399,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9322.083422107764,0,0.0,0,0.0,139,8276.006909516023,98,10386.081988191032,0,0.0,-14982,-1353307.5356330841,0,0.0,0,0.0,0,0.0,7486,644054.5360013254,-7433,-888668.728499041,0,0.0,134291.56654123054,"{'Crncy_03': -632308.3020987618, 'Crncy_04': -879133.7633964358, 'Crncy_02': -1332695.470680862, 'Crncy_01': 2924036.7301150593}",0.0,14866.188197401383
1993-01-27,1650536.0469176632,110,12015.525669713916,73,9469.30032379642,0,0.0,114,10432.538930789064,0,0.0,0,0.0,0,0.0,91,10260.209825938611,0,0.0,0,0.0,0,0.0,0,0.0,85,10119.307145296492,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9162.477197987631,0,0.0,0,0.0,139,7962.1953498182065,98,10575.1096772273,0,0.0,-14982,-1342295.6322869712,0,0.0,0,0.0,0,0.0,7486,640572.745872293,-7433,-894286.3934800798,0,0.0,136319.93606100092,"{'Crncy_03': -628557.220202579, 'Crncy_04': -884817.0931562834, 'Crncy_02': -1321602.8835302435, 'Crncy_01': 2914973.8610096737}",0.0,14951.922786831437
1993-01-28,1650536.0469176632,110,11895.976902614879,73,9745.105484118238,0,0.0,114,10632.967638334763,0,0.0,0,0.0,0,0.0,91,10322.77244465086,0,0.0,0,0.0,0,0.0,0,0.0,85,10158.327787064532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,9054.269074627033,0,0.0,0,0.0,139,7371.491479074131,98,10572.448597099663,0,0.0,-14982,-1364197.5748875227,0,0.0,0,0.0,0,0.0,7486,646646.7910905665,-7433,-894202.553577324,0,0.0,120515.73469438031,"{'Crncy_03': -634750.8141879516, 'Crncy_04': -884457.4480932058, 'Crncy_02': -1343241.834804537, 'Crncy_01': 2942203.4564932785}",0.0,15178.898971563538
1993-01-29,1168075.021424071,0,0.0,94,12582.316661046756,0,0.0,0,0.0,139,12626.982861664952,112,12603.825732355628,0,0.0,0,0.0,0,0.0,0,0.0,70,12650.702380477507,0,0.0,0,0.0,118,12642.984515141405,332,12598.780800098284,0,0.0,0,0.0,0,0.0,206,12582.149415878872,0,0.0,0,0.0,240,12579.017341421144,0,0.0,98,12621.552134966012,-9453,-860737.1585012784,0,0.0,0,0.0,0,0.0,9470,822163.3382896789,-9437,-1129766.0264570315,92,12637.597151107524,129131.67769108491,"{'Crncy_03': -809536.355428014, 'Crncy_04': -1117183.7097959847, 'Crncy_02': -848133.3327689228, 'Crncy_01': 2900979.30698708}",0.0,13785.734989980863
1993-02-01,1168075.021424071,0,0.0,94,12835.987155726605,0,0.0,0,0.0,139,12781.915519006243,112,12549.715434138745,0,0.0,0,0.0,0,0.0,0,0.0,70,12389.507197277864,0,0.0,0,0.0,118,12267.584427478916,332,12531.687197802094,0,0.0,0,0.0,0,0.0,206,12578.358744758214,0,0.0,0,0.0,240,13513.944415521344,0,0.0,98,12603.092387042807,-9453,-857891.4448575319,0,0.0,0,0.0,0,0.0,9470,818119.8258706226,-9437,-1125459.249953161,92,12874.266439478866,133095.59301801655,"{'Crncy_03': -805337.9103516164, 'Crncy_04': -1112623.2627974343, 'Crncy_02': -845341.7294233931, 'Crncy_01': 2890228.961490676}",0.0,13939.919579790594
1993-02-02,1168075.021424071,0,0.0,94,12633.054130932096,0,0.0,0,0.0,139,12477.583513514428,112,12582.6547346872,0,0.0,0,0.0,0,0.0,0,0.0,70,12554.930207230766,0,0.0,0,0.0,118,12220.659706003573,332,12447.092726176026,0,0.0,0,0.0,0,0.0,206,12309.201210889087,0,0.0,0,0.0,240,13790.17206327838,0,0.0,98,12547.71766218334,-9453,-853763.0124712422,0,0.0,0,0.0,0,0.0,9470,817292.4540158778,-9437,-1120263.8452310911,92,12460.666317939922,140489.77762449323,"{'Crncy_03': -804814.8705023634, 'Crncy_04': -1107630.791100159, 'Crncy_02': -841180.357736555, 'Crncy_01': 2879649.751611912}",0.0,13700.05351020546
1993-02-03,1168075.021424071,0,0.0,94,12463.936410187958,0,0.0,0,0.0,139,12676.783792847797,112,12641.461325580138,0,0.0,0,0.0,0,0.0,0,0.0,70,12824.837264616963,0,0.0,0,0.0,118,12348.026586592872,332,12732.964536424834,0,0.0,0,0.0,0,0.0,206,12498.7483244009,0,0.0,0,0.0,240,13524.567815404453,0,0.0,98,12660.519826833519,-9453,-848796.4244576779,0,0.0,0,0.0,0,0.0,9470,814543.4463171604,-9437,-1118272.9094780628,92,12378.199429374847,145375.74410999147,"{'Crncy_03': -801866.6625243126, 'Crncy_04': -1105808.9730678748, 'Crncy_02': -836154.9631320977, 'Crncy_01': 2870580.644036549}",0.0,13713.737307492285
1993-02-04,1168075.021424071,0,0.0,94,12514.669198199172,0,0.0,0,0.0,139,12615.915094817436,112,12627.345795401747,0,0.0,0,0.0,0,0.0,0,0.0,70,12807.422607346909,0,0.0,0,0.0,118,13092.127751718905,332,13345.546986957994,0,0.0,0,0.0,0,0.0,206,12244.755282678263,0,0.0,0,0.0,240,14247.011693845472,0,0.0,98,12683.082745164134,-9453,-845811.2254069598,0,0.0,0,0.0,0,0.0,9470,814057.1290786198,-9437,-1124195.2456154556,92,12963.91339154763,144392.38655233313,"{'Crncy_03': -801441.2139838024, 'Crncy_04': -1111680.5764172564, 'Crncy_02': -833183.879611558, 'Crncy_01': 2875447.460560295}",0.0,13727.110722446918
1993-02-05,1168075.021424071,0,0.0,94,12599.229463133477,0,0.0,0,0.0,139,12604.850773367916,112,12601.467476581307,0,0.0,0,0.0,0,0.0,0,0.0,70,12790.009248805864,0,0.0,0,0.0,118,13253.012069946813,332,13459.314198488295,0,0.0,0,0.0,0,0.0,206,12548.030664297165,0,0.0,0,0.0,240,13609.562106867923,0,0.0,98,12648.215964248964,-9453,-847661.0231904126,0,0.0,0,0.0,0,0.0,9470,813356.1729130397,-9437,-1113671.5742749614,92,13030.073749861836,152281.16473706486,"{'Crncy_03': -800751.3221396718, 'Crncy_04': -1101072.3448118279, 'Crncy_02': -835059.5557138312, 'Crncy_01': 2866026.9883809304}",0.0,13713.055805380636
1993-02-08,1168075.021424071,0,0.0,94,12835.987155726605,0,0.0,0,0.0,139,12781.915519006243,112,12679.098756883972,0,0.0,0,0.0,0,0.0,0,0.0,70,12694.23577683012,0,0.0,0,0.0,118,13621.710831550643,332,13646.00516715892,0,0.0,0,0.0,0,0.0,206,12453.257559457223,0,0.0,0,0.0,240,13078.35361112007,0,0.0,98,12730.24999948125,-9453,-850938.1843429782,0,0.0,0,0.0,0,0.0,9470,813657.0807099431,-9437,-1122735.2404497412,92,13523.601986481464,141367.34803916502,"{'Crncy_03': -800875.1651909369, 'Crncy_04': -1109899.2532940146, 'Crncy_02': -838259.0855860942, 'Crncy_01': 2879077.9204347422}",0.0,13961.731178685102
1993-02-09,1168075.021424071,0,0.0,94,13038.930480644187,0,0.0,0,0.0,139,13202.447017504022,112,12726.143478174534,0,0.0,0,0.0,0,0.0,0,0.0,70,12781.302569535343,0,0.0,0,0.0,118,13527.861388599951,332,13681.009217995897,0,0.0,0,0.0,0,0.0,206,12669.341178477498,0,0.0,0,0.0,240,13853.917528576034,0,0.0,98,12736.405884819897,-9453,-851488.2939025589,0,0.0,0,0.0,0,0.0,9470,812509.0026223749,-9437,-1133010.7001763403,92,13577.10697946824,131417.5650322683,"{'Crncy_03': -799306.5556048709, 'Crncy_04': -1119971.7696956962, 'Crncy_02': -838762.1504243843, 'Crncy_01': 2889834.941448747}",0.0,14297.50040570482
1993-02-10,1168075.021424071,0,0.0,94,12886.728371111243,0,0.0,0,0.0,139,13086.245227566056,112,12864.929495708164,0,0.0,0,0.0,0,0.0,0,0.0,70,12598.46360358338,0,0.0,0,0.0,118,13259.715711865185,332,13608.083148678357,0,0.0,0,0.0,0,0.0,206,12961.243642902497,0,0.0,0,0.0,240,15649.401798395867,0,0.0,98,12629.757346053299,-9453,-847924.329867744,0,0.0,0,0.0,0,0.0,9470,809022.319436728,-9437,-1134295.3441512117,92,13584.991129772472,131516.52872393955,"{'Crncy_03': -795936.0742091619, 'Crncy_04': -1121408.6157801005, 'Crncy_02': -835059.4003720358, 'Crncy_01': 2885533.649836935}",0.0,14232.948646100389
1993-02-11,1168075.021424071,0,0.0,94,12819.079971888832,0,0.0,0,0.0,139,13169.246013893464,112,12996.663721910412,0,0.0,0,0.0,0,0.0,0,0.0,70,12685.52909755959,0,0.0,0,0.0,118,13487.63799318326,332,13701.428054969369,0,0.0,0,0.0,0,0.0,206,12767.905858270025,0,0.0,0,0.0,240,15266.93204620934,0,0.0,98,12652.31461574623,-9453,-848357.0827212807,0,0.0,0,0.0,0,0.0,9470,814915.4976854784,-9437,-1124471.2104742303,92,13413.479356063695,146379.6907470933,"{'Crncy_03': -801746.2516715849, 'Crncy_04': -1111652.1305023415, 'Crncy_02': -835360.4189993703, 'Crncy_01': 2881719.017902991}",0.0,14184.086368018765
1993-02-12,1168075.021424071,0,0.0,94,12852.9027669378,0,0.0,0,0.0,139,13246.712342564108,112,12827.296659602642,0,0.0,0,0.0,0,0.0,0,0.0,70,12633.29032066547,0,0.0,0,0.0,118,13293.233921457031,332,13654.755601823863,0,0.0,0,0.0,0,0.0,206,13128.045825858439,0,0.0,0,0.0,240,16042.496976865103,0,0.0,98,12562.076499154204,-9453,-849409.0662451611,0,0.0,0,0.0,0,0.0,9470,814403.3628803081,-9437,-1130160.3597488569,92,13449.595562704359,139994.4566275702,"{'Crncy_03': -801156.6505377439, 'Crncy_04': -1117307.456981919, 'Crncy_02': -836581.7695855584, 'Crncy_01': 2888736.2835828546}",0.0,14224.918086199888
1993-02-15,1168075.021424071,0,0.0,94,12328.64242086761,0,0.0,0,0.0,139,12881.513935973926,112,12815.532951920934,0,0.0,0,0.0,0,0.0,0,0.0,70,12581.048946313327,0,0.0,0,0.0,118,13253.012069946813,332,13511.821430832368,0,0.0,0,0.0,0,0.0,206,13056.01765157437,0,0.0,0,0.0,240,15840.63718108903,0,0.0,98,12545.664947252099,-9453,-848102.9134569729,0,0.0,0,0.0,0,0.0,9470,813443.8284296084,-9437,-1130881.0691450492,92,13167.480507535984,137758.85595781973,"{'Crncy_03': -800562.3144936345, 'Crncy_04': -1118552.4267241815, 'Crncy_02': -835287.3805050519, 'Crncy_01': 2886383.4937661747}",0.0,13848.77272976743
1993-02-16,1168075.021424071,0,0.0,94,12227.168417471757,0,0.0,0,0.0,139,12826.181992532327,112,12766.136408133698,0,0.0,0,0.0,0,0.0,0,0.0,70,12197.958954597361,0,0.0,0,0.0,118,13152.457441171275,332,13325.128149984528,0,0.0,0,0.0,0,0.0,206,13116.672908664535,0,0.0,0,0.0,240,16934.926398633666,0,0.0,98,12397.998261141824,-9453,-845614.3669916838,0,0.0,0,0.0,0,0.0,9470,816358.0599744191,-9437,-1131082.3465090508,92,13136.427398196523,142951.60401525476,"{'Crncy_03': -803531.8779818867, 'Crncy_04': -1118855.1780915791, 'Crncy_02': -832848.2305835502, 'Crncy_01': 2887316.3429875434}",0.0,13742.402195789677
1993-02-17,1168075.021424071,0,0.0,94,12311.72587328159,0,0.0,0,0.0,139,13075.179757650545,112,12914.332472773041,0,0.0,0,0.0,0,0.0,0,0.0,70,12258.905709491019,0,0.0,0,0.0,118,13434.010401742784,332,13634.335608761787,0,0.0,0,0.0,0,0.0,206,13438.903453550583,0,0.0,0,0.0,240,15681.275037644595,0,0.0,98,12519.003377424217,-9453,-857078.0286206198,0,0.0,0,0.0,0,0.0,9470,822611.5993654982,-9437,-1121687.8135604472,92,13128.384865258053,147410.76812775177,"{'Crncy_03': -809536.4196078476, 'Crncy_04': -1109376.0876871657, 'Crncy_02': -844163.6961478468, 'Crncy_01': 2895472.2600004384}",0.0,13878.306165423759
1993-02-18,1168075.021424071,0,0.0,94,12616.138519720902,0,0.0,0,0.0,139,13069.647596925777,112,13208.373698594709,0,0.0,0,0.0,0,0.0,0,0.0,70,12372.092540007812,0,0.0,0,0.0,118,13434.010401742784,332,13753.935287313438,0,0.0,0,0.0,0,0.0,206,13211.446013504477,0,0.0,0,0.0,240,14852.589054774086,0,0.0,98,12627.703501394522,-9453,-848783.3710105014,0,0.0,0,0.0,0,0.0,9470,815390.2683561083,-9437,-1145028.5329044324,92,13487.189723727646,125738.97077646374,"{'Crncy_03': -802320.6207591826, 'Crncy_04': -1132412.3943847115, 'Crncy_02': -835574.9973119067, 'Crncy_01': 2902941.1387935067}",0.0,14205.472037787427
1993-02-19,1168075.021424071,0,0.0,94,12633.054130932096,0,0.0,0,0.0,139,13058.58212701026,112,13151.91433500013,0,0.0,0,0.0,0,0.0,0,0.0,70,12215.373611867415,0,0.0,0,0.0,118,13527.861388599951,332,13867.701342755128,0,0.0,0,0.0,0,0.0,206,13317.592939370252,0,0.0,0,0.0,240,15925.630459352704,0,0.0,98,12535.409280688642,-9453,-845703.0061139395,0,0.0,0,0.0,0,0.0,9470,814345.2270731177,-9437,-1147176.9232307663,92,13301.00710470918,126539.85750614188,"{'Crncy_03': -801286.6449461075, 'Crncy_04': -1134543.8690998342, 'Crncy_02': -832551.0917789394, 'Crncy_01': 2901915.7325451667}",0.0,14199.625447088867
1993-02-22,1168075.021424071,0,0.0,94,12514.669198199172,0,0.0,0,0.0,139,12859.381847676888,112,13093.108663146852,0,0.0,0,0.0,0,0.0,0,0.0,70,11832.281022693434,0,0.0,0,0.0,118,13259.715711865185,332,13546.822013403525,0,0.0,0,0.0,0,0.0,206,13397.202455895635,0,0.0,0,0.0,240,17816.733433718917,0,0.0,98,12322.114462610516,-9453,-849115.798798596,0,0.0,0,0.0,0,0.0,9470,817182.9582010463,-9437,-1137391.8927271042,92,13346.619569112698,136018.14724803693,"{'Crncy_03': -804323.5763533694, 'Crncy_04': -1124877.223528905, 'Crncy_02': -836022.6901354492, 'Crncy_01': 2899212.138396046}",0.0,13998.803175975034
1993-02-23,1168075.021424071,0,0.0,94,12210.257488134685,0,0.0,0,0.0,139,12804.048755769289,112,13387.152646087508,0,0.0,0,0.0,0,0.0,0,0.0,70,11849.695679963488,0,0.0,0,0.0,118,13232.901144191705,332,13497.23274870304,0,0.0,0,0.0,0,0.0,206,13518.512970075968,0,0.0,0,0.0,240,17519.255946596262,0,0.0,98,12307.755625639653,-9453,-845331.54230286,0,0.0,0,0.0,0,0.0,9470,814325.4711093939,-9437,-1126600.5372760345,92,12938.895148665548,146770.99219321646,"{'Crncy_03': -801521.4223536246, 'Crncy_04': -1114390.2797878997, 'Crncy_02': -831944.3896567725, 'Crncy_01': 2881121.7999521242}",0.0,13874.597949430949
1993-02-24,1168075.021424071,0,0.0,94,12108.788166612956,0,0.0,0,0.0,139,12837.248610913848,112,13175.439912284226,0,0.0,0,0.0,0,0.0,0,0.0,70,11989.001249562838,0,0.0,0,0.0,118,13105.53194774269,332,13494.317093236667,0,0.0,0,0.0,0,0.0,206,13715.642329661025,0,0.0,0,0.0,240,17859.22905965096,0,0.0,98,12287.248811422884,-9453,-847610.1769056965,0,0.0,0,0.0,0,0.0,9470,813036.2790819138,-9437,-1133266.236478339,92,12962.545671450334,136955.84334205557,"{'Crncy_03': -800199.0304709999, 'Crncy_04': -1121157.448311726, 'Crncy_02': -834434.7369934123, 'Crncy_01': 2889326.208628677}",0.0,13839.406667758924
1993-02-25,1168075.021424071,0,0.0,94,11990.406043004508,0,0.0,0,0.0,139,12134.519492153291,112,13010.773737850828,0,0.0,0,0.0,0,0.0,0,0.0,70,11849.695679963488,0,0.0,0,0.0,118,12971.466828907685,332,13488.483470126705,0,0.0,0,0.0,0,0.0,206,13575.377556045478,0,0.0,0,0.0,240,18071.71326850994,0,0.0,98,12135.47330626752,-9453,-859303.206249305,0,0.0,0,0.0,0,0.0,9470,818153.6600970476,-9437,-1124296.4890038841,92,12807.711794419145,137686.586038652,"{'Crncy_03': -806019.1406048943, 'Crncy_04': -1112306.0829608797, 'Crncy_02': -846292.4325114542, 'Crncy_01': 2896653.2772544767}",0.0,13431.5497822754
1993-02-26,394459.8341279004,115,12187.992939101106,0,0.0,0,0.0,0,0.0,136,12127.07599482149,105,12155.706817813678,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,12123.74017885764,294,12166.773860223733,83,12152.20087852802,95,12147.06094981598,0,0.0,0,0.0,0,0.0,126,12172.959734701702,165,12132.138478069206,0,0.0,0,0.0,-9117,-830196.9578911534,0,0.0,0,0.0,0,0.0,18236,1572701.238727928,-9437,-1136943.231518963,85,12194.90272742146,124373.82656444714,"{'Crncy_03': -1548386.1697940053, 'Crncy_04': -1136943.231518963, 'Crncy_02': -818041.2510733397, 'Crncy_01': 3624931.204945662}",0.0,17487.45160915657
1993-03-01,394459.8341279004,115,12242.281266644823,0,0.0,0,0.0,0,0.0,136,12056.69661023237,105,12168.932372958769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,12088.291772156039,294,12117.692508427433,83,11647.312623296753,95,11956.940729963413,0,0.0,0,0.0,0,0.0,126,12232.653053053542,165,11598.93758824337,0,0.0,0,0.0,-9117,-832268.8852172126,0,0.0,0,0.0,0,0.0,18236,1574715.405179564,-9437,-1133930.591145335,85,12087.282858705274,125953.04226004111,"{'Crncy_03': -1550416.4273026867, 'Crncy_04': -1133930.591145335, 'Crncy_02': -820099.9528442539, 'Crncy_01': 3624643.9926759573}",0.0,17466.46371047041
1993-03-02,394459.8341279004,115,12323.07801307206,0,0.0,0,0.0,0,0.0,136,11748.106274582025,105,12186.583104079435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,12147.374717877261,294,12169.356819853747,83,11566.071952159256,95,11812.414372261488,0,0.0,0,0.0,0,0.0,126,12186.734684685236,165,11518.592554028457,0,0.0,0,0.0,-9117,-828929.6177194893,0,0.0,0,0.0,0,0.0,18236,1571564.803960144,-9437,-1140488.3434347627,85,12152.873526044292,119171.8284223912,"{'Crncy_03': -1547493.61967249, 'Crncy_04': -1140488.3434347627, 'Crncy_02': -816743.0346154098, 'Crncy_01': 3624536.1837413055}",0.0,17348.787764935263
1993-03-03,394459.8341279004,115,12559.163484577673,0,0.0,0,0.0,0,0.0,136,11867.209502754708,105,12257.146394976658,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,12265.53924858857,294,12040.198600700991,83,11883.05972487816,95,11929.411349852418,0,0.0,0,0.0,0,0.0,126,12218.878103070008,165,11577.025432834735,0,0.0,0,0.0,-9117,-840389.3943445912,0,0.0,0,0.0,0,0.0,18236,1583363.252207468,-9437,-1129312.9996763084,85,12119.546325034646,131585.25724614115,"{'Crncy_03': -1558936.8792201357, 'Crncy_04': -1129312.9996763084, 'Crncy_02': -828132.2479496145, 'Crncy_01': 3637099.305013327}",0.0,17503.245773795315
